"Routeid.char","Stop","state","Longitude","Latitude","st.route"
"Hopkinton",2,"NY",-74.71079805,44.65639104,"NY_Hopkinton"
"Hopkinton",3,"NY",-74.70979805,44.66919103,"NY_Hopkinton"
"Mamakating",9,"NY",-74.44873193,41.61916769,"NY_Mamakating"
"Willsboro",2,"NY",-73.41956,44.20601,"NY_Willsboro"
"Mayfield",1,"NY",NA,NA,"NY_Mayfield"
"Willsboro",5,"NY",-73.38177,44.23988,"NY_Willsboro"
"Fort Drum",9,"NY",-75.42645,44.16898,"NY_Fort Drum"
"Willsboro",7,"NY",-73.35974,44.25657,"NY_Willsboro"
"Willsboro",8,"NY",-73.35011,44.27257,"NY_Willsboro"
"Geneva/Phelps",3,"NY",-76.9634724,42.8996487,"NY_Geneva/Phelps"
"Mayfield",5,"NY",-74.30968832,43.10210758,"NY_Mayfield"
"Mayfield",6,"NY",-74.31852626,43.0908324,"NY_Mayfield"
"Highland",1,"NY",-73.98923053,41.75465985,"NY_Highland"
"Highland",2,"NY",-73.98166084,41.74614994,"NY_Highland"
"Copake Falls",1,"NY",-73.51048,42.09716,"NY_Copake Falls"
"Copake Falls",2,"NY",-73.51068,42.11013,"NY_Copake Falls"
"Copake Falls",6,"NY",-73.50304,42.14804,"NY_Copake Falls"
"Copake Falls",7,"NY",-73.49473,42.15778,"NY_Copake Falls"
"Highland",3,"NY",-73.96497072,41.75261996,"NY_Highland"
"Highland",4,"NY",-73.96105069,41.76686949,"NY_Highland"
"Cornwall/ New Windsor",4,"NY",-74.1306976,41.4359293,"NY_Cornwall/ New Windsor"
"Highland",5,"NY",-73.95958024,41.78348913,"NY_Highland"
"Cornwall/ New Windsor",10,"NY",-74.0738794,41.476203,"NY_Cornwall/ New Windsor"
"Mine Tourne Rd/ Rte 9W",6,"NY",-73.9871787,41.3141007,"NY_Mine Tourne Rd/ Rte 9W"
"Mine Tourne Rd/ Rte 9W",9,"NY",-73.9624554,41.281511,"NY_Mine Tourne Rd/ Rte 9W"
"Highland",7,"NY",-73.97705016,41.80714934,"NY_Highland"
"Perch River",4,"NY",-75.95109,44.10132,"NY_Perch River"
"Fishers Island",5,"NY",-72,41.259,"NY_Fishers Island"
"Minnewaska",3,"NY",-74.18343,41.76016,"NY_Minnewaska"
"Perch River",9,"NY",-75.94558,44.08705,"NY_Perch River"
"Highland",10,"NY",-73.96528053,41.83869915,"NY_Highland"
"Hillsdale",2,"NY",-73.52505,42.20513,"NY_Hillsdale"
"Hillsdale",3,"NY",-73.53832,42.21649,"NY_Hillsdale"
"Hillsdale",6,"NY",-73.58123,42.23774,"NY_Hillsdale"
"West Point",3,"NY",-74.031923,41.34464,"NY_West Point"
"Hillsdale",10,"NY",-73.5882,42.2252,"NY_Hillsdale"
"Hopkinton",1,"NY",-74.71189805,44.64439104,"NY_Hopkinton"
"Hopkinton",4,"NY",-74.71149805,44.68379103,"NY_Hopkinton"
"Hopkinton",5,"NY",-74.70439805,44.69429103,"NY_Hopkinton"
"Hopkinton",6,"NY",-74.71509805,44.70649103,"NY_Hopkinton"
"Mayfield",2,"NY",-74.28197212,43.13823558,"NY_Mayfield"
"Hopkinton",7,"NY",-74.70539805,44.72079103,"NY_Hopkinton"
"Hopkinton",8,"NY",-74.70789805,44.73479102,"NY_Hopkinton"
"Hopkinton",9,"NY",-74.71099804,44.74889102,"NY_Hopkinton"
"Geneva/Phelps",5,"NY",-76.9750663,42.9295761,"NY_Geneva/Phelps"
"Hopkinton",10,"NY",-74.71439804,44.76339102,"NY_Hopkinton"
"Denning",3,"NY",-74.46507833,41.88820153,"NY_Denning"
"Denning",4,"NY",-74.46036833,41.90193153,"NY_Denning"
"Denning",6,"NY",-74.43316834,41.91574153,"NY_Denning"
"Essex 1240",4,"NY",-73.409182,44.218198,"NY_Essex 1240"
"Lewis",9,"NY",-75.4184,43.9423,"NY_Lewis"
"Oswego",10,"NY",-75.88444,43.41833,"NY_Oswego"
"Perch River",1,"NY",-75.97758,44.11059,"NY_Perch River"
"Perch River",3,"NY",-75.96908,44.089,"NY_Perch River"
"Minnewaska",2,"NY",-74.17612,41.77296,"NY_Minnewaska"
"Perch River",7,"NY",-75.92565,44.1348,"NY_Perch River"
"Perch River",8,"NY",-75.91283,44.14735,"NY_Perch River"
"Warrensburg",2,"NY",-73.8045713,43.44795165,"NY_Warrensburg"
"Philadelphia",2,"NY",-75.71106671,44.18213324,"NY_Philadelphia"
"Hillsdale",1,"NY",-73.51838,42.1929,"NY_Hillsdale"
"Limerick-Depauville",3,"NY",-76.05897477,44.05223863,"NY_Limerick-Depauville"
"West Point",7,"NY",-74.031923,41.34464,"NY_West Point"
"Minnewaska",9,"NY",-74.2709,41.74477,"NY_Minnewaska"
"Willsboro",1,"NY",-73.43307,44.19854,"NY_Willsboro"
"Willsboro",3,"NY",-73.40922,44.2183,"NY_Willsboro"
"Rocky Point",8,"NY",-72.9404,40.92836,"NY_Rocky Point"
"North_Wilmurt",2,"NY",-75.03935085,43.46747518,"NY_North_Wilmurt"
"Willsboro",9,"NY",-73.37575,44.27107,"NY_Willsboro"
"Willsboro",10,"NY",-73.37777,44.28181,"NY_Willsboro"
"Mayfield",8,"NY",-74.34775478,43.07709013,"NY_Mayfield"
"Mayfield",10,"NY",-74.37799921,43.08425535,"NY_Mayfield"
"Wellesley Island",5,"NY",-75.9894421,44.30582448,"NY_Wellesley Island"
"Mine Tourne Rd/ Rte 9W",4,"NY",-74.0075339,41.3242813,"NY_Mine Tourne Rd/ Rte 9W"
"Oswego",3,"NY",-75.91028,43.44333,"NY_Oswego"
"Essex 1240",7,"NY",-73.381798,44.239768,"NY_Essex 1240"
"Wellesley Island",7,"NY",-76.02055321,44.31638004,"NY_Wellesley Island"
"Wellesley Island",8,"NY",-76.02777543,44.2869356,"NY_Wellesley Island"
"Minnewaska",4,"NY",-74.19613,41.74658,"NY_Minnewaska"
"Minnewaska",5,"NY",-74.20392,41.73508,"NY_Minnewaska"
"West Point",1,"NY",-74.031923,41.34464,"NY_West Point"
"West Point",2,"NY",-74.031923,41.34464,"NY_West Point"
"Minnewaska",6,"NY",-74.21584,41.73724,"NY_Minnewaska"
"Hillsdale",8,"NY",-73.60043,42.22759,"NY_Hillsdale"
"West Point",4,"NY",-74.031923,41.34464,"NY_West Point"
"Minnewaska",7,"NY",-74.23924,41.73508,"NY_Minnewaska"
"Minnewaska",8,"NY",-74.25459,41.74256,"NY_Minnewaska"
"North_Wilmurt",4,"NY",-75.06968277,43.45110879,"NY_North_Wilmurt"
"West Point",9,"NY",-74.013335,41.330248,"NY_West Point"
"Napeague",4,"NY",-72.10594,40.98472,"NY_Napeague"
"Willsboro",6,"NY",-73.37088,44.24714,"NY_Willsboro"
"Cornwall/ New Windsor",9,"NY",-74.0821094,41.407998,"NY_Cornwall/ New Windsor"
"North_Wilmurt",10,"NY",-75.18369447,43.43327985,"NY_North_Wilmurt"
"Oswego",6,"NY",-75.90667,43.46444,"NY_Oswego"
"Minnewaska",1,"NY",-74.16204,41.78693,"NY_Minnewaska"
"Mayfield",7,"NY",-74.32824535,43.0806873,"NY_Mayfield"
"North_Wilmurt",6,"NY",-75.10640866,43.44035629,"NY_North_Wilmurt"
"North_Wilmurt",7,"NY",-75.12590577,43.43905786,"NY_North_Wilmurt"
"Mayfield",9,"NY",-74.36536569,43.07274973,"NY_Mayfield"
"North_Wilmurt",9,"NY",-75.16468695,43.43628025,"NY_North_Wilmurt"
"Mine Tourne Rd/ Rte 9W",1,"NY",-74.0417921,41.3557904,"NY_Mine Tourne Rd/ Rte 9W"
"Oswego",1,"NY",-75.88444,43.43389,"NY_Oswego"
"Mine Tourne Rd/ Rte 9W",5,"NY",-73.9931352,41.3282564,"NY_Mine Tourne Rd/ Rte 9W"
"Mine Tourne Rd/ Rte 9W",7,"NY",-73.9808218,41.3010563,"NY_Mine Tourne Rd/ Rte 9W"
"Mine Tourne Rd/ Rte 9W",8,"NY",-73.9720218,41.2933056,"NY_Mine Tourne Rd/ Rte 9W"
"Mine Tourne Rd/ Rte 9W",10,"NY",-73.9855013,41.2523493,"NY_Mine Tourne Rd/ Rte 9W"
"Perch River",2,"NY",-75.98905,44.09125,"NY_Perch River"
"Minnewaska",10,"NY",-74.28086,41.7518,"NY_Minnewaska"
"Hillsdale",4,"NY",-73.54977,42.22556,"NY_Hillsdale"
"Hillsdale",5,"NY",-73.56594,42.2297,"NY_Hillsdale"
"North_Wilmurt",1,"NY",-75.02361537,43.47360246,"NY_North_Wilmurt"
"Hillsdale",9,"NY",-73.59579,42.21701,"NY_Hillsdale"
"North_Wilmurt",3,"NY",-75.05790199,43.46176753,"NY_North_Wilmurt"
"Oswego",9,"NY",-75.90306,43.42583,"NY_Oswego"
"Napeague",5,"NY",-72.0896,40.99216,"NY_Napeague"
"Napeague",7,"NY",-72.05977,41.00919,"NY_Napeague"
"Napeague",8,"NY",-72.06942,40.99627,"NY_Napeague"
"Napeague",9,"NY",-72.05044,40.99829,"NY_Napeague"
"North_Wilmurt",8,"NY",-75.14552695,43.43831422,"NY_North_Wilmurt"
"Waddington",6,"NY",-75.2094062,44.8339955,"NY_Waddington"
"Waddington",8,"NY",-75.23462273,44.80960451,"NY_Waddington"
"Oswego",5,"NY",-75.93028,43.45722,"NY_Oswego"
"Oswego",8,"NY",-75.90111,43.44111,"NY_Oswego"
"Waddington",10,"NY",-75.24083657,44.78335902,"NY_Waddington"
"North_Wilmurt",5,"NY",-75.08779309,43.44510841,"NY_North_Wilmurt"
"Waddington",3,"NY",-75.16854172,44.85121227,"NY_Waddington"
"Waddington",7,"NY",-75.21758808,44.81959469,"NY_Waddington"
"Oswego",2,"NY",-75.9025,43.4375,"NY_Oswego"
"Oswego",4,"NY",-75.91861,43.44833,"NY_Oswego"
"Oswego",7,"NY",-75.88444,43.45222,"NY_Oswego"
"Waddington",9,"NY",-75.23745471,44.79709455,"NY_Waddington"
"Perch River",5,"NY",-75.95211,44.11279,"NY_Perch River"
"Perch River",6,"NY",-75.93776,44.1232,"NY_Perch River"
"Waddington",2,"NY",-75.15029673,44.85266908,"NY_Waddington"
"Perch River",10,"NY",-76.0051,44.07654,"NY_Perch River"
"Napeague",3,"NY",-72.09124,40.98174,"NY_Napeague"
"Waddington",5,"NY",-75.19363395,44.84276445,"NY_Waddington"
"Waddington",1,"NY",-75.13348875,44.85750611,"NY_Waddington"
"Waddington",4,"NY",-75.17821783,44.8413492,"NY_Waddington"
"Napeague",6,"NY",-72.08027,41.00367,"NY_Napeague"
"Fort Drum",5,"NY",-75.46762,44.12827,"NY_Fort Drum"
"Fort Drum",6,"NY",-75.45146,44.13518,"NY_Fort Drum"
"Fort Drum",1,"NY",-75.51725,44.0892,"NY_Fort Drum"
"Fort Drum",4,"NY",-75.48211,44.11967,"NY_Fort Drum"
"Fort Drum",3,"NY",-75.49192,44.10749,"NY_Fort Drum"
"Fort Drum",10,"NY",-75.43677,44.17814,"NY_Fort Drum"
"Connetquot River St Park Preserve",6,"NY",-73.15555,40.78354,"NY_Connetquot River St Park Preserve"
"Fort Drum",8,"NY",-75.43816,44.15932,"NY_Fort Drum"
"Connetquot River St Park Preserve",7,"NY",-73.14902,40.7778,"NY_Connetquot River St Park Preserve"
"Fort Drum",2,"NY",-75.49986,44.09456,"NY_Fort Drum"
"Fort Drum",7,"NY",-75.44355,44.14642,"NY_Fort Drum"
"West Point",6,"NY",-74.031923,41.34464,"NY_West Point"
"West Point",5,"NY",-74.031923,41.34464,"NY_West Point"
"Bennington",1,"VT",-73.173367,42.852631,"VT_Bennington"
"Bennington",2,"VT",-73.172501,42.838998,"VT_Bennington"
"Bennington",3,"VT",-73.187074,42.837195,"VT_Bennington"
"Bennington",4,"VT",-73.195677,42.824428,"VT_Bennington"
"Bennington",5,"VT",-73.193279,42.810352,"VT_Bennington"
"Bennington",6,"VT",-73.202141,42.798879,"VT_Bennington"
"Bennington",7,"VT",-73.219219,42.79443,"VT_Bennington"
"Bennington",8,"VT",-73.234981,42.79902,"VT_Bennington"
"Bennington",9,"VT",-73.248528,42.794623,"VT_Bennington"
"Bennington",10,"VT",-73.258405,42.805545,"VT_Bennington"
"Berkshire",1,"VT",-72.7736,45.0067,"VT_Berkshire"
"Berkshire",2,"VT",-72.7768,44.9925,"VT_Berkshire"
"Berkshire",3,"VT",-72.7754,44.9781,"VT_Berkshire"
"Berkshire",4,"VT",-72.7733,44.9638,"VT_Berkshire"
"Berkshire",5,"VT",-72.7714,44.9496,"VT_Berkshire"
"Berkshire",6,"VT",-72.7711,44.936,"VT_Berkshire"
"Berkshire",7,"VT",-72.779,44.934,"VT_Berkshire"
"Berkshire",8,"VT",-72.7967,44.923,"VT_Berkshire"
"Berkshire",9,"VT",-72.7913,44.9149,"VT_Berkshire"
"Berkshire",10,"VT",-72.7713,44.918,"VT_Berkshire"
"Brandon",1,"VT",-73.095222,43.796294,"VT_Brandon"
"Brandon",2,"VT",-73.112193,43.789456,"VT_Brandon"
"Brandon",3,"VT",-73.129427,43.783096,"VT_Brandon"
"Brandon",4,"VT",-73.146324,43.784283,"VT_Brandon"
"Brandon",5,"VT",-73.160726,43.785809,"VT_Brandon"
"Brandon",6,"VT",-73.179724,43.783042,"VT_Brandon"
"Brandon",7,"VT",-73.192029,43.792076,"VT_Brandon"
"Brandon",8,"VT",-73.205614,43.796587,"VT_Brandon"
"Brandon",9,"VT",-73.218154,43.790078,"VT_Brandon"
"Brandon",10,"VT",-73.21416,43.776125,"VT_Brandon"
"Brattleboro",1,"VT",-72.623399,42.795627,"VT_Brattleboro"
"Brattleboro",2,"VT",-72.627269,42.807915,"VT_Brattleboro"
"Brattleboro",3,"VT",-72.628456,42.820427,"VT_Brattleboro"
"Brattleboro",4,"VT",-72.622589,42.833227,"VT_Brattleboro"
"Brattleboro",5,"VT",-72.614493,42.844868,"VT_Brattleboro"
"Brattleboro",6,"VT",-72.601412,42.853521,"VT_Brattleboro"
"Brattleboro",7,"VT",-72.601216,42.838735,"VT_Brattleboro"
"Brattleboro",8,"VT",-72.600389,42.825176,"VT_Brattleboro"
"Brattleboro",9,"VT",-72.591718,42.812488,"VT_Brattleboro"
"Brattleboro",10,"VT",-72.596806,42.801145,"VT_Brattleboro"
"Concord",1,"VT",-71.888029,44.426907,"VT_Concord"
"Concord",2,"VT",-71.890039,44.415284,"VT_Concord"
"Concord",3,"VT",-71.878521,44.404634,"VT_Concord"
"Concord",4,"VT",-71.861567,44.401453,"VT_Concord"
"Concord",5,"VT",-71.851834,44.41151,"VT_Concord"
"Concord",6,"VT",-71.831776,44.416339,"VT_Concord"
"Concord",7,"VT",-71.813738,44.420066,"VT_Concord"
"Concord",8,"VT",-71.795498,44.4246,"VT_Concord"
"Concord",9,"VT",-71.775211,44.42583,"VT_Concord"
"Concord",10,"VT",-71.75551,44.425725,"VT_Concord"
"Corinth",1,"VT",-72.20509,44.03934,"VT_Corinth"
"Corinth",2,"VT",-72.223722,44.040317,"VT_Corinth"
"Corinth",3,"VT",-72.23311,44.02886,"VT_Corinth"
"Corinth",4,"VT",-72.23251,44.01623,"VT_Corinth"
"Corinth",5,"VT",-72.22194,44.05409,"VT_Corinth"
"Corinth",6,"VT",-72.22214,44.06228,"VT_Corinth"
"Corinth",7,"VT",-72.22306,44.07566,"VT_Corinth"
"Corinth",8,"VT",-72.22255,44.08995,"VT_Corinth"
"Corinth",9,"VT",-72.22975,44.10222,"VT_Corinth"
"Corinth",10,"VT",-72.23325,44.11356,"VT_Corinth"
"Coventry",1,"VT",-72.289242,44.922452,"VT_Coventry"
"Coventry",2,"VT",-72.277485,44.912699,"VT_Coventry"
"Coventry",3,"VT",-72.259578,44.906809,"VT_Coventry"
"Coventry",4,"VT",-72.258853,44.89269,"VT_Coventry"
"Coventry",5,"VT",-72.265244,44.879107,"VT_Coventry"
"Coventry",6,"VT",-72.259583,44.867907,"VT_Coventry"
"Coventry",7,"VT",-72.2406,44.869494,"VT_Coventry"
"Coventry",8,"VT",-72.220526,44.871619,"VT_Coventry"
"Coventry",9,"VT",-72.200056,44.871447,"VT_Coventry"
"Coventry",10,"VT",-72.201358,44.862478,"VT_Coventry"
"FairHaven",1,"VT",-73.243016,43.592849,"VT_FairHaven"
"FairHaven",2,"VT",-73.24266,43.578601,"VT_FairHaven"
"FairHaven",3,"VT",-73.236766,43.565855,"VT_FairHaven"
"FairHaven",4,"VT",-73.220864,43.562422,"VT_FairHaven"
"FairHaven",5,"VT",-73.211833,43.554375,"VT_FairHaven"
"FairHaven",6,"VT",-73.213195,43.540728,"VT_FairHaven"
"FairHaven",7,"VT",-73.204286,43.528433,"VT_FairHaven"
"FairHaven",8,"VT",-73.189665,43.526416,"VT_FairHaven"
"FairHaven",9,"VT",-73.177798,43.516181,"VT_FairHaven"
"FairHaven",10,"VT",-73.17117,43.506696,"VT_FairHaven"
"Ferisburg",1,"VT",-73.274477,44.248785,"VT_Ferisburg"
"Ferisburg",2,"VT",-73.266032,44.253467,"VT_Ferisburg"
"Ferisburg",3,"VT",-73.247264,44.252092,"VT_Ferisburg"
"Ferisburg",4,"VT",-73.234413,44.246328,"VT_Ferisburg"
"Ferisburg",5,"VT",-73.221835,44.24139,"VT_Ferisburg"
"Ferisburg",6,"VT",-73.209578,44.234618,"VT_Ferisburg"
"Ferisburg",7,"VT",-73.208343,44.220605,"VT_Ferisburg"
"Ferisburg",8,"VT",-73.21068,44.208468,"VT_Ferisburg"
"Ferisburg",9,"VT",-73.230069,44.206441,"VT_Ferisburg"
"Ferisburg",10,"VT",-73.239782,44.194298,"VT_Ferisburg"
"Georgia",1,"VT",-73.1306,44.725706,"VT_Georgia"
"Georgia",2,"VT",-73.150683,44.723078,"VT_Georgia"
"Georgia",3,"VT",-73.165119,44.71781,"VT_Georgia"
"Georgia",4,"VT",-73.159744,44.704721,"VT_Georgia"
"Georgia",5,"VT",-73.162038,44.690366,"VT_Georgia"
"Georgia",6,"VT",-73.162491,44.676247,"VT_Georgia"
"Georgia",7,"VT",-73.166775,44.664402,"VT_Georgia"
"Georgia",8,"VT",-73.182941,44.662299,"VT_Georgia"
"Georgia",9,"VT",-73.194343,44.654016,"VT_Georgia"
"Georgia",10,"VT",-73.195791,44.639168,"VT_Georgia"
"Hartland",1,"VT",-72.360526,43.60564,"VT_Hartland"
"Hartland",2,"VT",-72.368773,43.594165,"VT_Hartland"
"Hartland",3,"VT",-72.381982,43.60323,"VT_Hartland"
"Hartland",4,"VT",-72.39756,43.613241,"VT_Hartland"
"Hartland",5,"VT",-72.413646,43.621134,"VT_Hartland"
"Hartland",6,"VT",-72.418597,43.632102,"VT_Hartland"
"Hartland",7,"VT",-72.420913,43.648031,"VT_Hartland"
"Hartland",8,"VT",-72.440828,43.657863,"VT_Hartland"
"Hartland",9,"VT",-72.444652,43.647496,"VT_Hartland"
"Hartland",10,"VT",-72.451795,43.637049,"VT_Hartland"
"Highgate",1,"VT",-73.093884,44.935682,"VT_Highgate"
"Highgate",2,"VT",-73.09924,44.925267,"VT_Highgate"
"Highgate",3,"VT",-73.110711,44.931014,"VT_Highgate"
"Highgate",4,"VT",-73.113378,44.94524,"VT_Highgate"
"Highgate",5,"VT",-73.103765,44.958394,"VT_Highgate"
"Highgate",6,"VT",-73.092377,44.955239,"VT_Highgate"
"Highgate",7,"VT",-73.078717,44.949403,"VT_Highgate"
"Highgate",8,"VT",-73.062284,44.958394,"VT_Highgate"
"Highgate",9,"VT",-73.049542,44.967556,"VT_Highgate"
"Highgate",10,"VT",-73.030311,44.970775,"VT_Highgate"
"Hinesburg",1,"VT",-73.070339,44.292225,"VT_Hinesburg"
"Hinesburg",2,"VT",-73.074642,44.306186,"VT_Hinesburg"
"Hinesburg",3,"VT",-73.087047,44.314675,"VT_Hinesburg"
"Hinesburg",4,"VT",-73.098559,44.322912,"VT_Hinesburg"
"Hinesburg",5,"VT",-73.110556,44.330787,"VT_Hinesburg"
"Hinesburg",6,"VT",-73.105452,44.343487,"VT_Hinesburg"
"Hinesburg",7,"VT",-73.09894,44.353554,"VT_Hinesburg"
"Hinesburg",8,"VT",-73.081063,44.359395,"VT_Hinesburg"
"Hinesburg",9,"VT",-73.068993,44.367327,"VT_Hinesburg"
"Hinesburg",10,"VT",-73.05882,44.379654,"VT_Hinesburg"
"Monkton",1,"VT",-73.09837,44.25715,"VT_Monkton"
"Monkton",2,"VT",-73.09798,44.24125,"VT_Monkton"
"Monkton",3,"VT",-73.10004,44.2267,"VT_Monkton"
"Monkton",4,"VT",-73.10294,44.21196,"VT_Monkton"
"Monkton",5,"VT",-73.11281,44.20462,"VT_Monkton"
"Monkton",6,"VT",-73.12612,44.20435,"VT_Monkton"
"Monkton",7,"VT",-73.12439,44.18882,"VT_Monkton"
"Monkton",8,"VT",-73.1177,44.17329,"VT_Monkton"
"Monkton",9,"VT",-73.11458,44.15861,"VT_Monkton"
"Monkton",10,"VT",-73.11837,44.14373,"VT_Monkton"
"Orwell",1,"VT",-73.383602,43.818222,"VT_Orwell"
"Orwell",2,"VT",-73.368989,43.808992,"VT_Orwell"
"Orwell",3,"VT",-73.35617,43.798246,"VT_Orwell"
"Orwell",4,"VT",-73.337298,43.7941,"VT_Orwell"
"Orwell",5,"VT",-73.320741,43.790603,"VT_Orwell"
"Orwell",6,"VT",-73.302653,43.794143,"VT_Orwell"
"Orwell",7,"VT",-73.282218,43.792645,"VT_Orwell"
"Orwell",8,"VT",-73.273728,43.802631,"VT_Orwell"
"Orwell",9,"VT",-73.262272,43.811225,"VT_Orwell"
"Orwell",10,"VT",-73.260311,43.826577,"VT_Orwell"
"Panton",1,"VT",-73.378873,44.096558,"VT_Panton"
"Panton",2,"VT",-73.358349,44.097421,"VT_Panton"
"Panton",3,"VT",-73.356267,44.111823,"VT_Panton"
"Panton",4,"VT",-73.351785,44.125778,"VT_Panton"
"Panton",5,"VT",-73.345059,44.139345,"VT_Panton"
"Panton",6,"VT",-73.339581,44.153187,"VT_Panton"
"Panton",7,"VT",-73.346242,44.166003,"VT_Panton"
"Panton",8,"VT",-73.350148,44.179384,"VT_Panton"
"Panton",9,"VT",-73.350543,44.193839,"VT_Panton"
"Panton",10,"VT",-73.344612,44.204849,"VT_Panton"
"Pawlet",1,"VT",-73.131782,43.414911,"VT_Pawlet"
"Pawlet",2,"VT",-73.149222,43.41079,"VT_Pawlet"
"Pawlet",3,"VT",-73.149735,43.398371,"VT_Pawlet"
"Pawlet",4,"VT",-73.13835,43.390662,"VT_Pawlet"
"Pawlet",5,"VT",-73.141324,43.379268,"VT_Pawlet"
"Pawlet",6,"VT",-73.145922,43.366063,"VT_Pawlet"
"Pawlet",7,"VT",-73.152845,43.353313,"VT_Pawlet"
"Pawlet",8,"VT",-73.160035,43.342856,"VT_Pawlet"
"Pawlet",9,"VT",-73.151345,43.330713,"VT_Pawlet"
"Pawlet",10,"VT",-73.149604,43.31714,"VT_Pawlet"
"Peacham",1,"VT",-72.178947,44.32166,"VT_Peacham"
"Peacham",2,"VT",-72.194301,44.313628,"VT_Peacham"
"Peacham",3,"VT",-72.203452,44.304134,"VT_Peacham"
"Peacham",4,"VT",-72.19751,44.292932,"VT_Peacham"
"Peacham",5,"VT",-72.184398,44.292815,"VT_Peacham"
"Peacham",6,"VT",-72.187974,44.279541,"VT_Peacham"
"Peacham",7,"VT",-72.189238,44.264802,"VT_Peacham"
"Peacham",8,"VT",-72.188144,44.250845,"VT_Peacham"
"Peacham",9,"VT",-72.18618,44.236844,"VT_Peacham"
"Peacham",10,"VT",-72.185448,44.223083,"VT_Peacham"
"PittsfordVT",NA,"VT",NA,NA,"VT_PittsfordVT"
"Randolph",1,"VT",-72.562945,43.975595,"VT_Randolph"
"Randolph",2,"VT",-72.55501,43.96601,"VT_Randolph"
"Randolph",3,"VT",-72.5503506,43.9525337,"VT_Randolph"
"Randolph",4,"VT",-72.555939,43.940253,"VT_Randolph"
"Randolph",5,"VT",-72.565072,43.934273,"VT_Randolph"
"Randolph",6,"VT",-72.579628,43.934363,"VT_Randolph"
"Randolph",7,"VT",-72.598913,43.933017,"VT_Randolph"
"Randolph",8,"VT",-72.604823,43.929525,"VT_Randolph"
"Randolph",9,"VT",-72.603147,43.914449,"VT_Randolph"
"Randolph",10,"VT",-72.603954,43.902554,"VT_Randolph"
"Rockingham",1,"VT",-72.472654,43.181779,"VT_Rockingham"
"Rockingham",2,"VT",-72.487558,43.190251,"VT_Rockingham"
"Rockingham",3,"VT",-72.504771,43.190781,"VT_Rockingham"
"Rockingham",4,"VT",-72.512684,43.199816,"VT_Rockingham"
"Rockingham",5,"VT",-72.522534,43.206794,"VT_Rockingham"
"Rockingham",6,"VT",-72.538013,43.213648,"VT_Rockingham"
"Rockingham",7,"VT",-72.536359,43.227842,"VT_Rockingham"
"Rockingham",8,"VT",-72.549091,43.23776,"VT_Rockingham"
"Rockingham",9,"VT",-72.556554,43.243859,"VT_Rockingham"
"Rockingham",10,"VT",-72.566229,43.239508,"VT_Rockingham"
"Rutland",1,"VT",-72.951597,43.586154,"VT_Rutland"
"Rutland",2,"VT",-72.951361,43.571563,"VT_Rutland"
"Rutland",3,"VT",-72.945269,43.557698,"VT_Rutland"
"Rutland",4,"VT",-72.939123,43.54392,"VT_Rutland"
"Rutland",5,"VT",-72.932733,43.530259,"VT_Rutland"
"Rutland",6,"VT",-72.942499,43.524034,"VT_Rutland"
"Rutland",7,"VT",-72.960036,43.517927,"VT_Rutland"
"Rutland",8,"VT",-72.972975,43.523119,"VT_Rutland"
"Rutland",9,"VT",-72.982355,43.531971,"VT_Rutland"
"Rutland",10,"VT",-72.983433,43.545764,"VT_Rutland"
"Salisbury",1,"VT",-73.12062,43.912038,"VT_Salisbury"
"Salisbury",2,"VT",-73.140927,43.909087,"VT_Salisbury"
"Salisbury",3,"VT",-73.150111,43.898867,"VT_Salisbury"
"Salisbury",4,"VT",-73.145939,43.884981,"VT_Salisbury"
"Salisbury",5,"VT",-73.1595,43.875064,"VT_Salisbury"
"Salisbury",6,"VT",-73.14758,43.86589,"VT_Salisbury"
"Salisbury",7,"VT",-73.152909,43.854687,"VT_Salisbury"
"Salisbury",8,"VT",-73.169867,43.850925,"VT_Salisbury"
"Salisbury",9,"VT",-73.171843,43.836434,"VT_Salisbury"
"Salisbury",10,"VT",-73.179918,43.822658,"VT_Salisbury"
"Salisbury",11,"VT",-73.170834,43.812208,"VT_Salisbury"
"Shoreham",1,"VT",-73.270433,43.872458,"VT_Shoreham"
"Shoreham",2,"VT",-73.277416,43.885413,"VT_Shoreham"
"Shoreham",3,"VT",-73.281057,43.898899,"VT_Shoreham"
"Shoreham",4,"VT",-73.276744,43.911582,"VT_Shoreham"
"Shoreham",5,"VT",-73.289064,43.919035,"VT_Shoreham"
"Shoreham",6,"VT",-73.295408,43.930355,"VT_Shoreham"
"Shoreham",7,"VT",-73.295536,43.939347,"VT_Shoreham"
"Shoreham",8,"VT",-73.297971,43.953713,"VT_Shoreham"
"Shoreham",9,"VT",-73.292383,43.9657,"VT_Shoreham"
"Shoreham",10,"VT",-73.289981,43.978009,"VT_Shoreham"
"SnakeMountain",1,"VT",-73.252613,43.993979,"VT_SnakeMountain"
"SnakeMountain",2,"VT",-73.254344,44.006639,"VT_SnakeMountain"
"SnakeMountain",3,"VT",-73.256548,44.020586,"VT_SnakeMountain"
"SnakeMountain",4,"VT",-73.255593,44.03522,"VT_SnakeMountain"
"SnakeMountain",5,"VT",-73.253564,44.048438,"VT_SnakeMountain"
"SnakeMountain",6,"VT",-73.259116,44.0623,"VT_SnakeMountain"
"SnakeMountain",7,"VT",-73.254578,44.075775,"VT_SnakeMountain"
"SnakeMountain",8,"VT",-73.24496,44.086547,"VT_SnakeMountain"
